hole_ID,depth_from,to_depth,rock unit,rock code,rock class
RMK-11-067,114,115.52,Glory Hole volcanics,GHv,Volcanic
RMK-11-067,115.52,122.53,Porphyritic quartz diorite,pqd,Intrusive
RMK-11-067,122.53,126.49,Monzogranite porphyry,mgp,Intrusive
RMK-11-067,126.49,158.5,Porphyritic quartz diorite,pqd,Intrusive
RMK-11-067,158.5,159.11,Monzogranite porphyry,mgp,Intrusive
RMK-11-067,159.11,420.99,Porphyritic quartz diorite,pqd,Intrusive
RMK-11-067,420.99,421.54,Monzogranite porphyry,mgp,Intrusive
RMK-11-067,421.54,676.66,Porphyritic quartz diorite,pqd,Intrusive
RMK-11-067,676.66,677.27,Felsic Undiff,Fels,Felsic Dyke
RMK-11-067,677.27,700.13,Porphyritic quartz diorite,pqd,Intrusive
RMK-11-067,700.13,700.74,Felsic Undiff,Fels,Felsic Dyke
RMK-11-067,700.74,758.19,Porphyritic quartz diorite,pqd,Intrusive
RMK-11-067,758.19,758.65,Felsic Undiff,Fels,Felsic Dyke
RMK-11-067,758.65,920.5,Porphyritic quartz diorite,pqd,Intrusive
RMK-11-067,920.5,921.41,Glory Hole volcanics,GHv,Volcanic
RMK-11-067,921.41,1028.55,Porphyritic quartz diorite,pqd,Intrusive
RMK-11-067,1028.55,1029.31,Felsic Undiff,Fels,Felsic Dyke
RMK-11-067,1029.31,1124.1,Porphyritic quartz diorite,pqd,Intrusive
RMK-11-067,1124.1,1131.12,Breccia undiff,bx,Breccia
RMK-11-067,1131.12,1141.63,Porphyritic quartz diorite,pqd,Intrusive
RMK-11-067,1141.63,1141.94,Monzogranite porphyry,mgp,Intrusive
RMK-11-067,1141.94,1145.29,Porphyritic quartz diorite,pqd,Intrusive
RMK-11-067,1145.29,1145.9,Monzogranite porphyry,mgp,Intrusive
RMK-11-067,1145.9,1153.98,Porphyritic quartz diorite,pqd,Intrusive
RMK-11-067,1153.98,1154.58,Monzogranite porphyry,mgp,Intrusive
RMK-11-067,1154.58,1211.28,Porphyritic quartz diorite,pqd,Intrusive
RMK-11-067,1211.28,1211.73,Monzogranite porphyry,mgp,Intrusive
RMK-11-067,1211.73,1268.58,Porphyritic quartz diorite,pqd,Intrusive
RMK-11-070,0,36.58,Porphyritic quartz diorite,pqd,Intrusive
RMK-11-070,36.58,42.67,Granodiorite porphyry undiff,gdp,Intrusive
RMK-11-070,42.67,54.86,Granodiorite border phase,gdb,Intrusive
RMK-11-070,54.86,426.72,Porphyritic quartz diorite,pqd,Intrusive
RMK-11-070,426.72,454.15,Porphyritic quartz diorite,pqd,Intrusive
RMK-11-070,454.15,457.2,Monzogranite porphyry,mgp,Intrusive
RMK-11-070,457.2,578.21,Porphyritic quartz diorite,pqd,Intrusive
RMK-11-070,578.21,1108.56,Porphyritic quartz diorite,pqd,Intrusive
RMK-11-072,6.4,11.28,Porphyritic quartz diorite,pqd,Intrusive
RMK-11-072,11.28,11.73,Monzogranite porphyry,mgp,Intrusive
RMK-11-072,11.73,49.68,Porphyritic quartz diorite,pqd,Intrusive
RMK-11-072,49.68,51.21,Monzogranite porphyry,mgp,Intrusive
RMK-11-072,51.21,63.7,Porphyritic quartz diorite,pqd,Intrusive
RMK-11-072,63.7,64.47,Glory Hole volcanics,GHv,Volcanic
RMK-11-072,64.47,70.38,Porphyritic quartz diorite,pqd,Intrusive
RMK-11-072,70.38,70.59,Glory Hole volcanics,GHv,Volcanic
RMK-11-072,70.59,93.97,Porphyritic quartz diorite,pqd,Intrusive
RMK-11-072,93.97,94.27,Glory Hole volcanics,GHv,Volcanic
RMK-11-072,94.27,125.43,Porphyritic quartz diorite,pqd,Intrusive
RMK-11-072,125.43,125.73,Glory Hole volcanics,GHv,Volcanic
RMK-11-072,125.73,158.92,Porphyritic quartz diorite,pqd,Intrusive
RMK-11-072,158.92,159.33,Monzogranite porphyry,mgp,Intrusive
RMK-11-072,159.33,731.83,Porphyritic quartz diorite,pqd,Intrusive
RMK-11-072,731.83,733.44,Monzogranite porphyry,mgp,Intrusive
RMK-11-072,733.44,844.6,Porphyritic quartz diorite,pqd,Intrusive
RMK-11-072,844.6,845.52,Monzogranite porphyry,mgp,Intrusive
RMK-11-072,845.52,1221.34,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-068,0,66.14,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-068,66.14,66.45,Monzogranite porphyry,mgp,Intrusive
RMK-12-068,66.45,163.68,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-068,163.68,164.9,Monzogranite porphyry,mgp,Intrusive
RMK-12-068,164.9,307.54,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-068,307.54,308,Monzogranite porphyry,mgp,Intrusive
RMK-12-068,308,327.97,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-068,327.97,328.58,Monzogranite porphyry,mgp,Intrusive
RMK-12-068,328.58,338.18,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-068,338.18,339.09,Monzogranite porphyry,mgp,Intrusive
RMK-12-068,339.09,356.01,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-068,356.01,356.46,Monzogranite porphyry,mgp,Intrusive
RMK-12-068,356.46,414.83,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-068,414.83,415.44,Felsic Undiff,Fels,Felsic Dyke
RMK-12-068,415.44,590.86,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-068,590.86,591.62,Monzogranite porphyry,mgp,Intrusive
RMK-12-068,591.62,605.64,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-068,605.64,605.94,Monzogranite porphyry,mgp,Intrusive
RMK-12-068,605.94,606.72,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-068,606.72,607.77,Monzogranite porphyry,mgp,Intrusive
RMK-12-068,607.77,945.8,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-068,945.8,950.67,Granodiorite porphyry undiff,gdp,Intrusive
RMK-12-068,950.67,958.9,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-068,958.9,961.95,Granodiorite porphyry undiff,gdp,Intrusive
RMK-12-068,961.95,967.74,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-068,967.74,975.97,Granodiorite porphyry undiff,gdp,Intrusive
RMK-12-068,975.97,977.5,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-068,977.5,978.71,Granodiorite porphyry undiff,gdp,Intrusive
RMK-12-068,978.71,979.32,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-068,979.32,982.37,Breccia undiff,bx,Breccia
RMK-12-068,982.37,985.88,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-068,985.88,986.64,Breccia undiff,bx,Breccia
RMK-12-068,986.64,988.16,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-068,988.16,995.48,Igneous cemented breccia,Bxi,Breccia
RMK-12-068,995.48,1039.67,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-068,1039.67,1042.11,Granodiorite porphyry undiff,gdp,Intrusive
RMK-12-068,1042.11,1049.43,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-068,1049.43,1050.04,Granodiorite porphyry undiff,gdp,Intrusive
RMK-12-068,1050.04,1050.95,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-068,1050.95,1051.41,Granodiorite porphyry undiff,gdp,Intrusive
RMK-12-068,1051.41,1053.24,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-068,1053.24,1053.7,Granodiorite porphyry undiff,gdp,Intrusive
RMK-12-068,1053.7,1055.83,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-068,1055.83,1056.13,Granodiorite porphyry undiff,gdp,Intrusive
RMK-12-068,1056.13,1106.73,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-068,1106.73,1107.04,Monzogranite porphyry,mgp,Intrusive
RMK-12-068,1107.04,1173.18,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-068,1173.18,1177.14,Igneous cemented breccia,Bxi,Breccia
RMK-12-068,1177.14,1179.58,Granodiorite porphyry undiff,gdp,Intrusive
RMK-12-068,1179.58,1187.2,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-068,1187.2,1193.6,Granodiorite porphyry undiff,gdp,Intrusive
RMK-12-068,1193.6,1236.73,Breccia undiff,bx,Breccia
RMK-12-068,1236.73,1238.4,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-068,1238.4,1272.85,Breccia undiff,bx,Breccia
RMK-12-068,1272.85,1273,Granodiorite porphyry undiff,gdp,Intrusive
RMK-12-068,1273,1276.81,Igneous cemented breccia,Bxi,Breccia
RMK-12-068,1276.81,1292.2,Granodiorite porphyry undiff,gdp,Intrusive
RMK-12-068,1292.2,1336.55,Igneous cemented breccia,Bxi,Breccia
RMK-12-068,1336.55,1338.99,Granodiorite porphyry undiff,gdp,Intrusive
RMK-12-068,1338.99,1342.95,Igneous cemented breccia,Bxi,Breccia
RMK-12-068,1342.95,1397.82,Granodiorite porphyry undiff,gdp,Intrusive
RMK-12-068,1397.82,1398.43,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-068,1398.43,1405.13,Granodiorite porphyry undiff,gdp,Intrusive
RMK-12-068,1405.13,1480.57,Igneous cemented breccia,Bxi,Breccia
RMK-12-069,0,23.77,Igneous cemented breccia,Bxi,Breccia
RMK-12-069,23.77,93.27,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-069,93.27,94.34,Glory Hole volcanics,GHv,Volcanic
RMK-12-069,94.34,97.54,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-069,97.54,98.15,Glory Hole volcanics,GHv,Volcanic
RMK-12-069,98.15,107.44,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-069,107.44,112.47,Monzogranite porphyry,mgp,Intrusive
RMK-12-069,112.47,178.77,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-069,178.77,180.59,Monzogranite porphyry,mgp,Intrusive
RMK-12-069,180.59,412.09,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-069,412.09,412.85,Felsic Undiff,Fels,Felsic Dyke
RMK-12-069,412.85,661.72,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-069,661.72,664.47,Monzogranite porphyry,mgp,Intrusive
RMK-12-069,664.47,887.58,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-069,887.58,888.19,Monzogranite porphyry,mgp,Intrusive
RMK-12-069,888.19,891.85,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-069,891.85,893.07,Monzogranite porphyry,mgp,Intrusive
RMK-12-069,893.07,958.9,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-069,958.9,985.57,Crackle breccia,Bxcr,Breccia
RMK-12-069,985.57,986.64,Granodiorite porphyry undiff,gdp,Intrusive
RMK-12-069,986.64,1016.51,Crackle breccia,Bxcr,Breccia
RMK-12-069,1016.51,1033.12,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-069,1033.12,1034.8,Granodiorite porphyry undiff,gdp,Intrusive
RMK-12-069,1034.8,1035.71,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-069,1035.71,1036.47,Granodiorite porphyry undiff,gdp,Intrusive
RMK-12-069,1036.47,1053.09,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-069,1053.09,1059.94,Granodiorite porphyry undiff,gdp,Intrusive
RMK-12-069,1059.94,1060.4,Granodiorite porphyry undiff,gdp,Intrusive
RMK-12-069,1060.4,1060.71,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-069,1060.71,1063.45,Granodiorite porphyry undiff,gdp,Intrusive
RMK-12-069,1063.45,1063.75,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-069,1063.75,1065.89,Granodiorite porphyry undiff,gdp,Intrusive
RMK-12-069,1065.89,1069.55,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-069,1069.55,1070.15,Granodiorite porphyry undiff,gdp,Intrusive
RMK-12-069,1070.15,1071.37,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-069,1071.37,1143.31,Crackle breccia,Bxcr,Breccia
RMK-12-069,1143.31,1159.16,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-069,1159.16,1169.67,Granodiorite porphyry undiff,gdp,Intrusive
RMK-12-069,1169.67,1181.56,Crackle breccia,Bxcr,Breccia
RMK-12-069,1181.56,1185.83,Granodiorite porphyry undiff,gdp,Intrusive
RMK-12-069,1185.83,1236.58,Crackle breccia,Bxcr,Breccia
RMK-12-069,1236.58,1291.44,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-071,0,27.86,Glory Hole volcanics,GHv,Volcanic
RMK-12-071,27.86,29.81,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-071,29.81,30.45,Monzogranite porphyry,mgp,Intrusive
RMK-12-071,30.45,319.43,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-071,319.43,319.74,Monzogranite porphyry,mgp,Intrusive
RMK-12-071,319.74,576.9,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-071,576.9,578.51,Monzogranite porphyry,mgp,Intrusive
RMK-12-071,578.51,995.39,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-071,995.39,998.44,Breccia undiff,bx,Breccia
RMK-12-071,998.44,1000.66,Granodiorite porphyry undiff,gdp,Intrusive
RMK-12-071,1000.66,1019.25,Breccia undiff,bx,Breccia
RMK-12-071,1019.25,1021.54,Granodiorite porphyry undiff,gdp,Intrusive
RMK-12-071,1021.54,1033.88,Breccia undiff,bx,Breccia
RMK-12-071,1033.88,1034.74,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-071,1034.74,1068.97,Breccia undiff,bx,Breccia
RMK-12-071,1068.97,1070.31,Granodiorite porphyry undiff,gdp,Intrusive
RMK-12-071,1070.31,1072.75,Glory Hole volcanics,GHv,Volcanic
RMK-12-071,1072.75,1074.33,Granodiorite porphyry undiff,gdp,Intrusive
RMK-12-071,1074.33,1075.34,Igneous cemented breccia,Bxi,Breccia
RMK-12-071,1075.34,1087.83,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-071,1087.83,1090.49,Glory Hole volcanics,GHv,Volcanic
RMK-12-071,1090.49,1093.32,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-071,1093.32,1163.97,Breccia undiff,bx,Breccia
RMK-12-071,1163.97,1177.05,Granodiorite porphyry 2,gdp2,Intrusive
RMK-12-071,1177.05,1188.05,Breccia undiff,bx,Breccia
RMK-12-071,1188.05,1194,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-071,1194,1202.74,Breccia undiff,bx,Breccia
RMK-12-071,1202.74,1206.95,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-071,1206.95,1226.21,Breccia undiff,bx,Breccia
RMK-12-071,1226.21,1233.22,Granodiorite porphyry 2,gdp2,Intrusive
RMK-12-071,1233.22,1250.9,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-071,1250.9,1252.58,Granodiorite porphyry 2,gdp2,Intrusive
RMK-12-071,1252.58,1265.44,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-071,1265.44,1271.32,Breccia undiff,bx,Breccia
RMK-12-071,1271.32,1293.7,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-071,1293.7,1294.7,Granodiorite porphyry 2,gdp2,Intrusive
RMK-12-071,1294.7,1295.71,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-071,1295.71,1296.47,Granodiorite porphyry 2,gdp2,Intrusive
RMK-12-071,1296.47,1297.69,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-071,1297.69,1298.76,Granodiorite porphyry 2,gdp2,Intrusive
RMK-12-071,1298.76,1323.84,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-075,0,51.82,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-075,51.82,54.86,Monzogranite porphyry,mgp,Intrusive
RMK-12-075,54.86,73.15,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-075,73.15,79.25,Monzogranite porphyry,mgp,Intrusive
RMK-12-075,79.25,103.63,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-076,0,17.37,Glory Hole volcanics,GHv,Volcanic
RMK-12-076,17.37,24.17,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-076,24.17,24.48,Monzogranite porphyry,mgp,Intrusive
RMK-12-076,24.48,69.1,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-076,69.1,71.32,Monzogranite porphyry,mgp,Intrusive
RMK-12-076,71.32,154.53,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-076,154.53,155.3,Monzogranite porphyry,mgp,Intrusive
RMK-12-076,155.3,175.26,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-076,175.26,175.87,Monzogranite porphyry,mgp,Intrusive
RMK-12-076,175.87,324.31,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-076,324.31,328.27,Monzogranite porphyry,mgp,Intrusive
RMK-12-076,328.27,539.68,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-076,539.68,542,Monzogranite porphyry,mgp,Intrusive
RMK-12-076,542,576.68,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-076,576.68,578.72,Monzogranite porphyry,mgp,Intrusive
RMK-12-076,578.72,1234.69,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-076,1234.69,1251.21,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-076,1251.21,1260.96,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-077,0,25.3,Glory Hole volcanics,GHv,Volcanic
RMK-12-077,25.3,231.95,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-077,231.95,233.93,Monzogranite porphyry,mgp,Intrusive
RMK-12-077,233.93,237.13,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-077,237.13,237.59,Monzogranite porphyry,mgp,Intrusive
RMK-12-077,237.59,508.26,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-077,508.26,509.84,Felsic Undiff,Fels,Felsic Dyke
RMK-12-077,509.84,656.08,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-077,656.08,656.85,Monzogranite porphyry,mgp,Intrusive
RMK-12-077,656.85,806.5,Porphyritic quartz diorite,pqd,Intrusive
RMK-12-077,806.5,808.03,Monzogranite porphyry,mgp,Intrusive
RMK-12-077,808.03,1299.37,Porphyritic quartz diorite,pqd,Intrusive
RMM-06-001,0,47.6,Granodiorite,gd,Intrusive
RMM-06-001,47.6,74.52,Hydrothermally cemented breccia,Bxh,Alt-Min Breccia
RMM-06-001,74.52,98.45,Granodiorite,gd,Intrusive
RMM-06-002,0,3.05,Overburden,OvB,Overburden
RMM-06-002,3.05,44.5,Porphyritic quartz diorite,pqd,Intrusive
RMM-06-002,44.5,107.9,Breccia undiff,bx,Breccia
RMM-06-002,107.9,123.14,Porphyritic quartz diorite,pqd,Intrusive
RMM-06-003,0,1.22,Overburden,OvB,Overburden
RMM-06-003,1.22,54.56,Porphyritic quartz diorite,pqd,Intrusive
RMM-06-003,54.56,72.54,Breccia undiff,bx,Breccia
RMM-06-003,72.54,74.98,Porphyritic quartz diorite,pqd,Intrusive
RMM-06-003,74.98,94.34,Breccia undiff,bx,Breccia
RMM-06-003,94.34,98.91,Porphyritic quartz diorite,pqd,Intrusive
RMM-06-003,98.91,109.12,Breccia undiff,bx,Breccia
RMM-06-003,109.12,112.62,Porphyritic quartz diorite,pqd,Intrusive
RMM-06-003,112.62,128.72,Breccia undiff,bx,Breccia
RMM-06-003,128.72,131.8,Porphyritic quartz diorite,pqd,Intrusive
RMM-06-003,131.8,134.23,Breccia undiff,bx,Breccia
RMM-06-003,134.23,137.01,Porphyritic quartz diorite,pqd,Intrusive
RMM-06-003,137.01,158.8,Breccia undiff,bx,Breccia
RMM-06-003,158.8,162.31,Porphyritic quartz diorite,pqd,Intrusive
RMM-06-003,162.31,169.9,Breccia undiff,bx,Breccia
RMM-06-003,169.9,172.52,Porphyritic quartz diorite,pqd,Intrusive
RMM-06-003,172.52,190.71,Breccia undiff,bx,Breccia
RMM-06-003,190.71,193.4,Porphyritic quartz diorite,pqd,Intrusive
RMM-06-003,193.4,200.25,Breccia undiff,bx,Breccia
RMM-06-003,200.25,202.3,Porphyritic quartz diorite,pqd,Intrusive
RMM-06-003,202.3,212.45,Breccia undiff,bx,Breccia
RMM-06-003,212.45,215.07,Porphyritic quartz diorite,pqd,Intrusive
RMM-06-003,215.07,242.32,Breccia undiff,bx,Breccia
RMM-06-003,242.32,244.91,Porphyritic quartz diorite,pqd,Intrusive
RMM-06-003,244.91,282.55,Breccia undiff,bx,Breccia
RMM-06-003,282.55,284.38,Porphyritic quartz diorite,pqd,Intrusive
RMM-06-003,284.38,292.61,Breccia undiff,bx,Breccia
RMM-06-003,292.61,295.35,Porphyritic quartz diorite,pqd,Intrusive
RMM-06-003,295.35,342.9,Breccia undiff,bx,Breccia
RMM-06-003,342.9,351.74,Porphyritic quartz diorite,pqd,Intrusive
RMM-07-004,0,1.52,Not Recorded,NR,Not Recorded
RMM-07-004,1.52,122.53,Porphyritic quartz diorite,pqd,Intrusive
RMM-07-004,122.53,123.29,Igneous cemented breccia,Bxi,Breccia
RMM-07-004,123.29,195.68,Porphyritic quartz diorite,pqd,Intrusive
RMM-07-004,195.68,273.71,Breccia undiff,bx,Breccia
RMM-07-004,273.71,300.38,Porphyritic quartz diorite,pqd,Intrusive
RMM-07-004,300.38,318.82,Granodiorite porphyry undiff,gdp,Intrusive
RMM-07-004,318.82,323.85,Granodiorite porphyry undiff,gdp,Intrusive
RMM-07-004,323.85,324.31,Porphyritic quartz diorite,pqd,Intrusive
RMM-07-004,324.31,344.88,Granodiorite porphyry undiff,gdp,Intrusive
RMM-07-004,344.88,362.41,Porphyritic quartz diorite,pqd,Intrusive
RMM-07-006,0,86.11,Porphyritic quartz diorite,pqd,Intrusive
RMM-07-007,0,159.26,Porphyritic quartz diorite,pqd,Intrusive
RMM-07-007,159.26,198.43,Breccia undiff,bx,Breccia
RMM-07-007,198.43,200.71,Porphyritic quartz diorite,pqd,Intrusive
RMM-07-007,200.71,241.4,Breccia undiff,bx,Breccia
RMM-07-007,241.4,243.38,Porphyritic quartz diorite,pqd,Intrusive
RMM-07-007,243.38,257.4,Breccia undiff,bx,Breccia
RMM-07-007,257.4,264.87,Porphyritic quartz diorite,pqd,Intrusive
RMM-07-007,264.87,276.45,Breccia undiff,bx,Breccia
RMM-07-007,276.45,280.2,Porphyritic quartz diorite,pqd,Intrusive
RMM-07-007,280.2,325.98,Breccia undiff,bx,Breccia
RMM-07-007,325.98,330.25,Granodiorite porphyry undiff,gdp,Intrusive
RMM-07-007,330.25,332.42,Porphyritic quartz diorite,pqd,Intrusive
RMM-07-007,332.42,354.54,Granodiorite porphyry undiff,gdp,Intrusive
RMM-07-007,354.54,377.19,Porphyritic quartz diorite,pqd,Intrusive
RMM-07-008,0,27.57,Granodiorite,gd,Intrusive
RMM-07-008,27.57,27.95,Monzogranite porphyry,mgp,Intrusive
RMM-07-008,27.95,237.44,Granodiorite,gd,Intrusive
RMM-07-008,237.44,260.72,Granodiorite,gd,Intrusive
RMM-07-008,260.72,261.1,Monzogranite porphyry,mgp,Intrusive
RMM-07-008,261.1,270.23,Granodiorite,gd,Intrusive
RMM-07-008,270.23,284.23,Granodiorite,gd,Intrusive
RMM-07-008,284.23,329.34,Cement-rich breccia,Bxce,Breccia
RMM-07-008,329.34,334.83,Granodiorite,gd,Intrusive
RMM-07-008,334.83,376.73,Cement-rich breccia,Bxce,Breccia
RMM-07-010,0,214.12,Granodiorite,gd,Intrusive
RMM-07-010,214.12,304.8,Hydrothermally cemented breccia,Bxh,Alt-Min Breccia
RMM-07-010,304.8,327.66,Granodiorite,gd,Intrusive
RMM-07-011,0,3.05,Not Recorded,NR,Not Recorded
RMM-07-011,3.05,88.39,Porphyritic quartz diorite,pqd,Intrusive
RMM-07-012,0,31.24,Porphyritic quartz diorite,pqd,Intrusive
RMM-07-012,31.24,34.87,Monzogranite porphyry,mgp,Intrusive
RMM-07-012,34.87,52.73,Porphyritic quartz diorite,pqd,Intrusive
RMM-07-012,52.73,55.93,Monzogranite porphyry,mgp,Intrusive
RMM-07-012,55.93,73.46,Porphyritic quartz diorite,pqd,Intrusive
RMM-07-012,73.46,74.07,Monzogranite porphyry,mgp,Intrusive
RMM-07-012,74.07,95.86,Porphyritic quartz diorite,pqd,Intrusive
RMM-07-012,95.86,96.77,Granodiorite porphyry undiff,gdp,Intrusive
RMM-07-012,96.77,102.72,Porphyritic quartz diorite,pqd,Intrusive
RMM-07-012,102.72,105,Monzogranite porphyry,mgp,Intrusive
RMM-07-012,105,132.13,Porphyritic quartz diorite,pqd,Intrusive
