hole_ID,depth_from,depth_to,Cu_pct,Mo_pct,Ag_ppm,Au_ppm
RMM-06-003,179.98,182.58,0.24,0.002,,
RMM-06-003,182.58,184.4,0.67,0.001,,
RMM-06-003,184.4,185.93,0.61,0.001,,
RMM-06-003,185.93,188.06,0.26,0.002,,
RMM-06-003,188.06,190.65,0.38,0.002,,
RMM-06-003,190.65,193.24,0.06,0.001,,
RMM-06-003,193.24,195.22,0.88,0.002,,
RMM-06-003,195.22,197.05,0.19,0.001,,
RMM-06-003,197.05,198.73,0.63,0.002,,
RMM-06-003,198.73,200.35,0.28,0.002,,
RMM-06-003,200.35,202.3,0.04,0.002,,
RMM-06-003,202.3,203,0.6,0.003,,
RMM-06-003,203,204.67,0.22,0.002,,
RMM-06-003,204.67,207.42,0.493,0.001,1.6,-0.01
RMM-06-003,207.42,209.25,0.783,0.001,1.3,-0.01
RMM-06-003,209.25,210.62,1,0.001,0.7,-0.01
RMM-06-003,210.62,211.99,1,0.002,1.2,-0.01
RMM-06-003,211.99,212.9,0.74,0.002,1.4,0.01
RMM-06-003,212.9,215.34,0.074,0.001,-0.5,-0.01
RMM-06-003,215.34,217.02,0.251,0.001,0.5,-0.01
RMM-06-003,217.02,219.85,0.51,0.002,0.7,-0.01
RMM-06-003,219.85,222.35,1,0.002,1.4,-0.01
RMM-06-003,222.35,222.96,0.13,0.001,-0.5,-0.01
RMM-06-003,222.96,223.42,0.614,0.001,1.2,-0.01
RMM-06-003,223.42,224.18,0.233,0.001,0.9,-0.01
RMM-06-003,224.18,226.31,1,0.002,1.6,-0.01
RMM-06-003,226.31,228.3,1,0.001,1.5,-0.01
RMM-06-003,228.3,229.88,1,0.001,2.1,-0.01
RMM-06-003,229.88,230.89,0.0341,0.001,-0.5,-0.01
RMM-06-003,230.89,232.56,1,0.001,2.8,-0.01
RMM-06-003,232.56,234.03,0.985,0.002,1.3,-0.01
RMM-06-003,234.03,234.94,0.0829,0.001,-0.5,-0.01
RMM-06-003,234.94,236.22,1,0.001,1.1,-0.01
RMM-06-003,236.22,238.35,1,0.002,1.3,-0.01
RMM-06-003,238.35,240.03,0.164,0.002,0.5,-0.01
RMM-06-003,240.03,241.4,0.652,0.002,1,-0.01
RMM-06-003,241.4,242.32,0.803,0.001,0.8,-0.01
RMM-06-003,242.32,244.97,0.22,0.002,-0.5,-0.01
RMM-06-003,244.97,246.28,1,0.001,1.9,0.01
RMM-06-003,246.28,247.38,0.385,-0.001,1.1,0.01
RMM-06-003,247.38,247.8,1,0.014,3.1,0.01
RMM-06-003,247.8,249.33,0.295,0.001,-0.5,-0.01
RMM-06-003,249.33,250.09,1,0.001,1,0.01
RMM-06-003,250.09,251.77,0.12,0.002,,
RMM-06-003,251.77,253.14,0.34,0.002,,
RMM-06-003,253.14,256.03,0.14,0.001,,
RMM-06-003,256.03,259.08,0.25,0.001,,
RMM-06-003,259.08,262.13,0.18,0.001,,
RMM-06-003,262.13,263.96,0.44,0.001,,
RMM-06-003,263.96,266.4,0.18,0.003,,
RMM-06-003,266.4,269.14,0.23,0.003,,
RMM-06-003,269.14,270.82,0.23,0.001,,
RMM-06-003,270.82,272.19,0.25,0.001,,
RMM-06-003,272.19,274.32,0.62,0.001,,
RMM-06-003,274.32,275.54,0.38,0.001,,
RMM-06-003,275.54,277.22,0.17,0.001,,
RMM-06-003,277.22,278.59,0.32,0.001,,
RMM-06-003,278.59,279.81,0.2,0.001,,
RMM-06-003,279.81,281.33,0.39,0.001,,
RMM-06-003,281.33,284.38,0.17,0.004,,
RMM-06-003,284.38,286.21,0.62,0.004,,
RMM-06-003,286.21,287.43,1.58,0.001,,
RMM-06-003,287.43,288.65,0.81,0.002,,
RMM-06-003,288.65,290.78,0.37,0.001,,
RMM-06-003,290.78,292.61,0.29,0.002,,
RMM-06-003,292.61,295.35,0.08,0.001,,
RMM-06-003,295.35,298.19,0.27,0.001,,
RMM-06-003,298.19,299.62,0.19,0.001,,
RMM-06-003,299.62,302.06,0.48,0.001,,
RMM-06-003,302.06,302.97,0.8,0.001,,
RMM-06-003,302.97,304.8,0.19,0.001,,
RMM-06-003,304.8,307.54,0.17,0.001,,
RMM-06-003,307.54,309.37,0.14,0.001,,
RMM-06-003,309.37,310.9,0.38,0.011,,
RMM-06-003,310.9,312.73,0.34,-0.001,,
RMM-06-003,312.73,313.94,0.11,0.001,,
RMM-06-003,313.94,315.77,0.21,0.002,,
RMM-06-003,315.77,318.82,0.14,0.001,,
RMM-06-003,318.82,321.26,1,0.002,5,0.03
RMM-06-003,321.26,322.48,1,0.001,4.7,0.02
RMM-06-003,322.48,324.92,1,0.001,3.6,0.02
RMM-06-003,324.92,326.44,1,0.001,3.4,0.02
RMM-06-003,326.44,327.97,1,0.001,6.5,0.02
RMM-06-003,327.97,330.1,1,0.001,9.1,0.03
RMM-06-003,330.1,331.62,0.536,0.001,2,0.01
RMM-06-003,331.62,333.76,1,0.002,3.8,0.04
RMM-06-003,333.76,334.52,1,-0.001,3.1,0.04
RMM-06-003,334.52,336.5,1,0.001,3.7,0.03
RMM-06-003,336.5,338.33,1,-0.001,3.3,0.06
RMM-06-003,338.33,340.77,1,0.001,6.4,0.02
RMM-06-003,340.77,342.9,0.51,0.012,1,0.01
RMM-06-003,342.9,344.43,0.14,0.004,,
RMM-06-003,344.43,345.95,0.12,0.006,,
RMM-06-003,345.95,347.47,0.08,0.002,,
RMM-06-003,347.47,349.61,0.114,0.0458,0.35,
RMM-06-003,349.61,351.74,0.0688,0.0122,0.16,
RMM-07-004,1.52,4.57,0.08,0.00048,0.28,
RMM-07-004,4.57,7.62,0.0774,0.000233,0.22,
RMM-07-004,7.62,10.67,0.0394,0.000279,0.18,
RMM-07-004,10.67,13.72,0.0513,0.000575,0.2,
RMM-07-004,13.72,16.76,0.0455,0.000488,0.39,
RMM-07-004,16.76,19.81,0.0233,0.000303,0.14,
RMM-07-004,19.81,22.86,0.0465,0.00166,0.28,
RMM-07-004,22.86,25.91,0.0223,0.000586,0.16,
RMM-07-004,25.91,28.96,0.0205,0.00045,0.14,
RMM-07-004,28.96,32,0.01695,0.000293,0.12,
RMM-07-004,32,35.05,0.0359,0.000258,0.25,
RMM-07-004,35.05,38.1,0.0378,0.000365,0.21,
RMM-07-004,38.1,41.15,0.0343,0.000301,0.23,
RMM-07-004,41.15,44.2,0.0383,0.000275,0.16,
RMM-07-004,44.2,47.24,0.01285,0.000267,0.11,
RMM-07-004,47.24,50.29,0.0232,0.00103,0.1,
RMM-07-004,50.29,53.34,0.0366,0.000415,0.16,
RMM-07-004,53.34,56.39,0.0471,0.000448,0.2,
RMM-07-004,56.39,59.44,0.0233,0.000157,0.06,
RMM-07-004,61.87,64.92,0.0886,0.00315,0.45,
RMM-07-004,64.92,67.97,0.0628,0.000369,0.44,
RMM-07-004,67.97,71.02,0.0454,0.00042,0.26,
RMM-07-004,71.02,74.07,0.0298,0.000343,0.1,
RMM-07-004,74.07,75.9,0.0328,0.000421,0.15,
RMM-07-004,75.9,79.1,0.067,0.000578,0.8,
RMM-07-004,79.1,80.16,0.0286,0.000364,0.13,
RMM-07-004,80.16,83.21,0.0459,0.000349,0.18,
RMM-07-004,83.21,86.26,0.0362,0.00023,0.16,
RMM-07-004,86.26,89.31,0.0487,0.000232,0.26,
RMM-07-004,89.31,92.35,0.0367,0.000468,0.19,
RMM-07-004,92.35,95.4,0.0321,0.000397,0.14,
RMM-07-004,95.4,98.45,0.0672,0.000393,0.22,
RMM-07-004,98.45,101.5,0.042,0.000424,0.2,
RMM-07-004,101.5,104.55,0.0228,0.000253,0.16,
RMM-07-004,104.55,107.59,0.0337,0.000541,0.19,
RMM-07-004,107.59,110.34,0.077,0.000483,0.21,
RMM-07-004,110.34,113.39,0.0643,0.000224,0.15,
RMM-07-004,113.39,115.82,0.0325,0.000223,0.05,
RMM-07-004,115.82,118.87,0.0606,0.000315,0.25,
RMM-07-004,118.87,121.92,0.0218,0.000196,0.11,
RMM-07-004,121.92,124.82,0.0823,0.001935,0.23,
RMM-07-004,124.82,128.02,0.1155,0.00438,0.34,
RMM-07-004,128.02,130.3,0.0218,0.000292,0.09,
RMM-07-004,130.3,132.59,0.0237,0.000353,0.09,
RMM-07-004,132.59,135.64,0.1945,0.001585,0.58,
RMM-07-004,135.64,138.68,0.0526,0.001415,0.08,
RMM-07-004,138.68,141.73,0.01685,0.000278,0.05,
RMM-07-004,141.73,144.17,0.112,0.000395,0.4,
RMM-07-004,144.17,147.22,0.129,0.000402,0.49,
RMM-07-004,147.22,150.27,0.0353,0.000447,0.21,
RMM-07-004,150.27,153.31,0.0678,0.000501,0.19,
RMM-07-004,153.31,156.36,0.026,0.000354,0.12,
RMM-07-004,156.36,159.41,0.0525,0.000673,0.16,
RMM-07-004,159.41,162.46,0.0641,0.00028,0.18,
RMM-07-004,162.46,165.51,0.0694,0.000496,0.34,
RMM-07-004,165.51,168.55,0.0559,0.00016,0.23,
RMM-07-004,168.55,171.6,0.0962,0.000338,0.15,
RMM-07-004,171.6,174.65,0.0365,0.000604,0.07,
RMM-07-004,174.65,177.7,0.0475,0.000488,0.15,
RMM-07-004,177.7,180.75,0.0623,0.000982,0.08,
RMM-07-004,180.75,183.79,0.0945,0.000489,0.25,
RMM-07-004,183.79,186.54,0.118,0.000726,0.24,
RMM-07-004,186.54,187.91,0.04,0.001,,
RMM-07-004,187.91,189.13,0.42,0.001,,
RMM-07-004,189.13,191.11,0.12,0.001,,
RMM-07-004,191.11,192.63,0.05,0.001,,
RMM-07-004,192.63,194.16,0.06,0.001,,
RMM-07-004,194.16,195.68,0.12,0.001,,
RMM-07-004,195.68,196.6,2.39,0.001,,
RMM-07-004,196.6,197.75,0.06,0.003,,
RMM-07-004,197.75,199.04,2.49,0.001,,
RMM-07-004,199.04,201.17,0.35,0.001,,
RMM-07-004,201.17,202.85,2.25,0.001,,
RMM-07-004,202.85,203.55,0.34,0.001,,
RMM-07-004,203.55,205.13,5.96,0.002,,
RMM-07-004,205.13,207.42,0.2,0.001,,
RMM-07-004,207.42,210.31,1.95,0.001,,
RMM-07-004,210.31,212.29,0.19,0.002,,
RMM-07-004,212.29,214.12,0.15,0.001,,
RMM-07-004,214.12,215.19,2.37,0.001,,
RMM-07-004,215.19,217.63,0.24,0.002,,
RMM-07-004,217.63,219.76,0.19,0.001,,
RMM-07-004,219.76,220.68,17.95,0.001,,
RMM-07-004,220.68,223.11,0.96,0.001,,
RMM-07-004,223.11,225.25,8.89,0.006,,
RMM-07-004,225.25,228.3,8.15,0.002,,
RMM-07-004,228.3,229.52,0.34,0.001,,
RMM-07-004,229.52,230.12,1.09,0.002,,
RMM-07-004,230.12,231.95,0.14,0.002,,
RMM-07-004,231.95,233.17,1.95,0.001,,
RMM-07-004,233.17,234.24,0.41,0.001,,
RMM-07-004,234.24,236.53,10.7,0.001,,
RMM-07-004,236.53,237.68,0.24,0.001,,
RMM-07-004,237.68,240.18,9.2,0.003,,
RMM-07-004,240.18,241.71,0.18,0.002,,
RMM-07-004,241.71,243.84,3.18,0.002,,
RMM-07-004,243.84,245.06,0.74,0.002,,
RMM-07-004,245.06,246.89,4.76,0.003,,
RMM-07-004,246.89,248.72,1.03,0.003,,
RMM-07-004,248.72,250.55,0.91,0.003,,
RMM-07-004,250.55,252.68,7.77,0.003,,
RMM-07-004,252.68,254.2,2.49,0.003,,
RMM-07-004,254.2,256.03,0.36,0.002,,
RMM-07-004,256.03,258.47,4.47,0.007,,
RMM-07-004,258.47,260.3,1.62,0.005,,
RMM-07-004,260.3,262.43,0.22,0.002,,
RMM-07-004,262.43,263.96,0.7,0.007,,
RMM-07-004,263.96,265.79,0.33,0.005,,
RMM-07-004,265.79,267.62,0.36,0.005,,
RMM-07-004,267.62,268.1,5.77,0.003,,
RMM-07-004,268.1,269.2,0.18,0.002,,
RMM-07-004,269.2,270.45,0.32,0.008,,
RMM-07-004,270.45,273.28,0.36,0.002,,
RMM-07-004,273.28,276.03,0.3,0.002,,
RMM-07-004,276.03,277.67,1.3,0.016,,
RMM-07-004,277.67,279.05,0.13,0.002,,
RMM-07-004,279.05,280.26,0.37,0.002,,
RMM-07-004,280.26,282.18,0.1,0.002,,
RMM-07-004,282.18,282.49,6.2,0.001,,
RMM-07-004,282.49,284.38,0.2,0.002,,
RMM-07-004,284.38,285.42,7.15,0.007,,
RMM-07-004,285.42,286.7,0.38,0.004,,
RMM-07-004,286.7,289.41,0.17,0.002,,
RMM-07-004,289.41,291.24,0.47,0.002,,
RMM-07-004,291.24,294.13,0.13,0.001,,
RMM-07-004,294.13,295.96,0.25,0.001,,
RMM-07-004,295.96,297.49,0.37,0.002,,
RMM-07-004,297.49,300.38,0.39,0.002,,
RMM-07-004,300.38,302.97,2.3,0.004,,
RMM-07-004,302.97,306.02,0.88,0.005,,
RMM-07-004,306.02,309.22,0.62,0.004,,
RMM-07-004,309.22,310.29,0.7,0.002,,
RMM-07-004,310.29,313.34,0.97,0.002,,
RMM-07-004,313.34,315.47,0.73,0.001,,
RMM-07-004,315.47,316.69,0.32,0.001,,
RMM-07-004,316.69,318.67,0.29,0.001,,
RMM-07-004,318.67,320.19,0.04,0.001,,
RMM-07-004,320.19,322.17,0.06,0.001,,
RMM-07-004,322.17,324.16,0.13,0.001,,
RMM-07-004,324.16,325.53,0.09,0.001,,
RMM-07-004,325.53,328.58,1.46,0.002,,
RMM-07-004,328.58,331.62,1.83,0.001,,
RMM-07-004,331.62,334.67,0.89,0.001,,
RMM-07-004,334.67,337.72,0.26,0.001,,
RMM-07-004,337.72,340.77,0.28,0.001,,
RMM-07-004,340.77,343.82,0.59,0.001,,
RMM-07-004,343.82,344.88,0.15,0.002,,
RMM-07-004,344.88,348.08,0.04,0.001,,
RMM-07-004,348.08,348.69,0.11,-0.001,,
RMM-07-004,348.69,351.74,0.03,0.001,,
RMM-07-004,351.74,353.26,0.0293,0.000226,0.09,
RMM-07-004,353.26,356.31,0.0311,0.000258,0.08,
RMM-07-004,356.31,359.36,0.00771,0.000216,0.13,
RMM-07-004,359.36,362.41,0.00506,0.000199,0.05,
RMM-07-006,2.44,4.72,0.132,0.00069,0.41,
RMM-07-006,4.72,8.08,0.0398,0.000585,0.15,
RMM-07-006,8.08,10.52,0.0413,0.00077,0.18,
RMM-07-006,10.52,13.26,0.0695,0.000545,0.27,
RMM-07-006,13.26,16.31,0.0334,0.000499,0.11,
RMM-07-006,16.31,19.2,0.01825,0.000545,0.04,
RMM-07-006,19.2,22.25,0.01775,0.000399,0.09,
RMM-07-006,22.25,25.3,0.0513,0.00078,0.16,
RMM-07-006,25.3,28.35,0.0414,0.000795,0.23,
RMM-07-006,28.35,31.39,0.028,0.00073,0.14,
RMM-07-006,31.39,34.44,0.0307,0.00052,0.15,
RMM-07-006,34.44,37.49,0.0224,0.00063,0.14,
RMM-07-006,37.49,40.54,0.0673,0.00075,0.42,
RMM-07-006,40.54,43.59,0.0279,0.000765,0.16,
RMM-07-006,43.59,46.63,0.0761,0.000505,0.27,
RMM-07-006,46.63,49.68,0.0221,0.000226,0.1,
RMM-07-006,49.68,52.73,0.0482,0.000745,0.14,
RMM-07-006,52.73,55.78,0.03,0.000635,0.13,
RMM-07-006,55.78,58.83,0.01995,0.00043,0.09,
RMM-07-006,58.83,61.87,0.0605,0.00064,0.16,
RMM-07-006,61.87,64.92,0.0249,0.00054,0.1,
RMM-07-006,64.92,67.97,0.0296,0.000347,0.1,
RMM-07-006,67.97,71.02,0.0734,0.000406,0.26,
RMM-07-006,71.02,74.07,0.0435,0.000755,0.12,
RMM-07-006,74.07,77.11,0.0471,0.000525,0.13,
RMM-07-006,77.11,80.16,0.0889,0.000485,0.27,
RMM-07-006,80.16,83.21,0.1,0.0006,0.29,
RMM-07-006,83.21,86.11,0.0179,0.00093,0.1,
RMM-07-007,6.1,9.14,0.0385,0.000182,0.18,
RMM-07-007,9.14,12.19,0.0647,0.000234,0.22,
RMM-07-007,12.19,15.24,0.0266,0.000225,0.15,
RMM-07-007,15.24,18.29,0.12,0.000378,0.32,
RMM-07-007,18.29,21.34,0.0716,0.000875,0.26,
RMM-07-007,21.34,24.38,0.148,0.000432,0.36,
RMM-07-007,24.38,27.43,0.0732,0.000367,0.3,
RMM-07-007,27.43,30.48,0.228,0.001535,1.39,
RMM-07-007,30.48,33.53,0.0748,0.000317,0.74,
RMM-07-007,33.53,36.58,0.0285,0.000248,0.12,
RMM-07-007,36.58,39.62,0.0838,0.000218,0.42,
RMM-07-007,39.62,42.67,0.0342,0.000361,0.27,
RMM-07-007,42.67,45.72,0.0283,0.000226,0.15,
RMM-07-007,45.72,48.77,0.0237,0.000243,0.12,
RMM-07-007,48.77,51.82,0.0395,0.000322,0.28,
RMM-07-007,51.82,54.86,0.0275,0.000246,0.11,
RMM-07-007,54.86,57.91,0.0315,0.00052,0.16,
RMM-07-007,57.91,60.96,0.0286,0.000233,0.12,
RMM-07-007,60.96,64.01,0.037,0.000641,0.14,
RMM-07-007,64.01,67.06,0.0272,0.000194,0.12,
RMM-07-007,67.06,70.1,0.0427,0.000472,0.21,
RMM-07-007,70.1,73.15,0.0523,0.000326,0.17,
RMM-07-007,73.15,76.2,0.0522,0.000198,0.17,
RMM-07-007,76.2,79.25,0.0486,0.000337,0.2,
RMM-07-007,79.25,82.3,0.0394,0.00079,0.33,
RMM-07-007,82.3,85.34,0.0208,0.000282,0.13,
RMM-07-007,85.34,88.39,0.1,0.000393,0.26,
RMM-07-007,88.39,91.44,0.0286,0.000373,0.13,
RMM-07-007,91.44,94.49,0.0333,0.000442,0.12,
RMM-07-007,94.49,97.54,0.0252,0.000621,0.11,
RMM-07-007,97.54,100.58,0.01675,0.000816,0.09,
RMM-07-007,100.58,103.63,0.0726,0.000424,0.22,
RMM-07-007,103.63,106.68,0.0565,0.000401,0.17,
RMM-07-007,106.68,109.73,0.1405,0.00116,0.22,
RMM-07-007,109.73,112.78,0.0596,0.000562,0.15,
RMM-07-007,112.78,115.82,0.0311,0.000379,0.1,
RMM-07-007,115.82,118.87,0.0427,0.000592,0.14,
RMM-07-007,118.87,121.92,0.0261,0.000325,0.15,
RMM-07-007,121.92,124.97,0.0338,0.000557,0.13,
RMM-07-007,124.97,128.02,0.0309,0.000405,0.07,
RMM-07-007,128.02,131.06,0.0964,0.000458,0.46,
RMM-07-007,131.06,134.11,0.266,0.00038,1.04,
RMM-07-007,134.11,137.16,0.0449,0.000466,0.13,
RMM-07-007,137.16,140.21,0.0462,0.000458,0.19,
RMM-07-007,140.21,143.26,0.0363,0.000731,0.09,
RMM-07-007,143.26,146.3,0.0489,0.00137,0.16,
RMM-07-007,146.3,149.35,0.132,0.000393,0.27,
RMM-07-007,149.35,152.4,0.1725,0.000342,0.62,
RMM-07-007,152.4,155.45,0.0627,0.000765,0.23,
RMM-07-007,155.45,157.28,0.1,0.001,,
RMM-07-007,157.28,158.8,0.1,-0.001,,
RMM-07-007,158.8,161.85,0.21,0.001,,
RMM-07-007,161.85,163.68,0.18,-0.001,,
RMM-07-007,163.68,165.51,0.17,0.001,,
RMM-07-007,165.51,166.42,0.371,0.001,2.8,-0.005
RMM-07-007,166.42,168.71,4.02,0.001,19,0.092
RMM-07-007,168.71,170.38,0.163,0.001,1.6,-0.005
RMM-07-007,170.38,172.3,8.36,0.001,69.7,0.188
RMM-07-007,172.3,173.74,4.45,0.001,18.8,0.065
RMM-07-007,173.74,176.78,0.354,0.001,2.6,0.155
RMM-07-007,176.78,178.92,0.801,0.001,12.8,0.079
RMM-07-007,178.92,179.83,19.85,-0.001,91.8,0.303
RMM-07-007,179.83,182.88,0.208,-0.001,1.2,0.07
RMM-07-007,182.88,185.93,0.0762,0.001,0.6,0.024
RMM-07-007,185.93,188,0.207,0.001,7,0.052
RMM-07-007,188,190.2,3.72,0.001,10.8,0.066
RMM-07-007,190.2,191.87,1.84,0.002,2.8,0.054
RMM-07-007,191.87,193.85,0.15,0.001,1.1,0.006
RMM-07-007,193.85,196.9,0.656,0.001,2.9,0.028
RMM-07-007,196.9,198.43,0.0883,-0.001,0.9,0.012
RMM-07-007,198.43,200.71,0.0338,0.001,-0.5,0.113
RMM-07-007,200.71,201.17,1.71,-0.001,3.2,0.066
RMM-07-007,201.17,203.61,0.217,0.001,1.7,0.112
RMM-07-007,203.61,204.7,5.26,-0.001,4.9,0.091
RMM-07-007,204.7,205.53,0.165,0.001,2.2,0.035
RMM-07-007,205.53,207.26,5.92,0.001,25.7,0.182
RMM-07-007,207.26,208.33,0.209,0.001,2.3,0.046
RMM-07-007,208.33,210.92,2.55,0.001,9,0.015
RMM-07-007,210.92,213.97,0.129,0.001,2.2,0.022
RMM-07-007,213.97,215.98,4.63,0.001,12.9,0.1
RMM-07-007,215.98,218.85,0.228,0.001,2.9,-0.005
RMM-07-007,218.85,221.47,8.4,0.001,18.1,0.033
RMM-07-007,221.47,223.72,0.134,0.001,1.9,0.164
RMM-07-007,223.72,224.09,8.72,-0.001,14.3,0.156
RMM-07-007,224.09,226.77,0.211,0.001,2.1,0.224
RMM-07-007,226.77,227.29,15.25,-0.001,12.1,0.043
RMM-07-007,227.29,229.03,0.449,0.001,2.2,-0.005
RMM-07-007,229.03,230.28,1.91,0.002,3.7,-0.005
RMM-07-007,230.28,231.89,0.186,0.001,1.3,-0.005
RMM-07-007,231.89,233.78,0.504,0.001,2.9,0.055
RMM-07-007,233.78,235.92,0.232,0.001,1.4,-0.005
RMM-07-007,235.92,238.35,0.315,0.001,1.9,0.012
RMM-07-007,238.35,238.66,5.01,0.001,24.4,0.012
RMM-07-007,238.66,241.4,0.259,0.001,1.9,-0.005
RMM-07-007,241.4,242.93,0.0347,0.001,-0.5,-0.005
RMM-07-007,242.93,243.9,1.79,-0.001,1.3,-0.005
RMM-07-007,243.9,246.58,0.443,0.001,1.4,-0.005
RMM-07-007,246.58,248.11,0.18,0.001,,
RMM-07-007,248.11,249.94,0.27,-0.001,,
RMM-07-007,249.94,252.07,0.23,0.001,,
RMM-07-007,252.07,254.51,0.1,0.001,,
RMM-07-007,254.51,256.34,0.2,0.001,,
RMM-07-007,256.34,257.56,0.23,-0.001,,
RMM-07-007,257.56,260.6,0.06,0.001,,
RMM-07-007,260.6,263.04,0.03,-0.001,,
RMM-07-007,263.04,266.09,0.41,-0.001,,
RMM-07-007,266.09,267.62,0.18,-0.001,,
RMM-07-007,267.62,268.83,4.04,-0.001,2,-0.005
RMM-07-007,268.83,270.05,0.2,0.001,-0.5,-0.005
RMM-07-007,270.05,273.1,0.432,0.001,0.5,-0.005
RMM-07-007,273.1,274.32,0.212,0.001,-0.5,-0.005
RMM-07-007,274.32,275.24,0.92,0.001,0.8,-0.005
RMM-07-007,275.24,276.76,0.112,-0.001,-0.5,-0.005
RMM-07-007,276.76,278.28,0.743,0.002,1.5,0.022
RMM-07-007,278.28,280.57,0.0868,-0.001,-0.5,0.042
RMM-07-007,280.57,281.33,0.339,0.001,0.8,-0.005
RMM-07-007,281.33,283.31,0.284,0.001,0.8,-0.005
RMM-07-007,283.31,284.53,0.517,-0.001,0.9,-0.005
RMM-07-007,284.53,285.29,0.178,0.001,0.6,-0.005
RMM-07-007,285.29,288.34,0.266,0.001,0.5,-0.005
RMM-07-007,288.34,290.78,0.147,-0.001,-0.5,-0.005
RMM-07-007,290.78,292.15,0.187,-0.001,0.5,-0.005
RMM-07-007,292.15,293.22,11.9,0.001,6.7,-0.005
RMM-07-007,293.22,295.96,0.35,0.001,,
RMM-07-007,295.96,299.01,0.26,0.003,,
RMM-07-007,299.01,300.38,0.23,-0.001,,
RMM-07-007,300.38,302.58,0.33,0.003,,
RMM-07-007,302.58,304.8,0.15,0.001,,
RMM-07-007,304.8,307.24,0.22,0.001,,
RMM-07-007,307.24,309.07,0.26,0.002,,
RMM-07-007,309.07,310.53,0.19,0.001,,
RMM-07-007,310.53,312.12,0.13,0.013,,
RMM-07-007,312.12,313.49,0.38,0.003,,
RMM-07-007,313.49,315.16,0.12,0.001,,
RMM-07-007,315.16,317.45,0.993,0.002,22.8,-0.005
RMM-07-007,317.45,319.43,0.82,0.001,,
RMM-07-007,319.43,321.56,0.55,0.002,,
RMM-07-007,321.56,323.7,0.54,-0.001,,
RMM-07-007,323.7,325.98,0.5,0.001,,
RMM-07-007,325.98,327.66,0.19,-0.001,,
RMM-07-007,327.66,330.1,0.53,-0.001,,
RMM-07-007,330.1,332.42,0.13,0.001,,
RMM-07-007,332.42,334.67,0.37,0.001,,
RMM-07-007,334.67,336.65,0.61,0.003,,
RMM-07-007,336.65,338.63,0.28,-0.001,,
RMM-07-007,338.63,341.68,1.52,0.001,3.9,0.029
RMM-07-007,341.68,344.73,1.63,0.001,2.6,0.017
RMM-07-007,344.73,347.78,1.69,0.001,4.6,0.03
RMM-07-007,347.78,350.83,0.836,0.001,1.7,-0.005
RMM-07-007,350.83,353.87,1.12,0.002,2.9,0.019
RMM-07-007,353.87,355.7,0.654,0.012,1.4,0.009
RMM-07-007,355.7,358.14,0.22,0.001,0.7,0.051
RMM-07-007,358.14,361.19,0.274,0.000287,0.93,
RMM-07-007,361.19,362.1,1.3,0.000237,2.68,
RMM-07-007,362.1,364.24,0.369,0.000484,1.03,
RMM-07-007,364.24,367.29,0.0824,0.000296,0.23,
RMM-07-007,367.29,370.33,0.0611,0.000295,0.19,
RMM-07-007,370.33,373.38,0.0859,0.000426,0.72,
RMM-07-007,373.38,377.19,0.0403,0.000313,0.16,
RMM-07-008,0,3.05,0.131,0.000217,0.4,
RMM-07-008,3.05,4.88,0.0782,0.000509,0.35,
RMM-07-008,4.88,7.62,0.057,0.00021,0.26,
RMM-07-008,7.62,10.67,0.033,0.000233,0.15,
RMM-07-008,10.67,13.72,0.01875,0.000273,0.08,
RMM-07-008,13.72,16.15,0.01375,0.000266,0.06,
RMM-07-008,16.15,19.2,0.0925,0.000446,0.46,
RMM-07-008,19.2,22.25,0.0317,0.000326,0.18,
RMM-07-008,22.25,25.3,0.0293,0.00034,0.19,
RMM-07-008,25.3,28.35,0.0407,0.000469,0.18,
RMM-07-008,28.35,31.39,0.0237,0.000245,0.12,
RMM-07-008,31.39,34.44,0.212,0.000279,1.08,
RMM-07-008,34.44,37.49,0.0326,0.000266,0.14,
RMM-07-008,37.49,40.54,0.0164,0.00035,0.09,
RMM-07-008,40.54,43.59,0.0464,0.000342,0.27,
RMM-07-008,43.59,46.33,0.0779,0.00042,0.35,
RMM-07-008,46.33,48.16,0.0194,0.000236,0.09,
RMM-07-008,48.16,50.29,0.0362,0.000182,0.27,
RMM-07-008,50.29,51.82,0.1,-0.001,,
RMM-07-008,51.82,52.58,0.85,-0.001,,
RMM-07-008,52.58,54.25,0.1,-0.001,,
RMM-07-008,54.25,57,0.061,0.000187,0.23,
RMM-07-008,57,59.74,0.0301,0.000295,0.17,
RMM-07-008,59.74,62.79,0.0143,0.000744,0.07,
RMM-07-008,62.79,65.41,0.0425,0.00025,0.19,
RMM-07-008,65.41,66.14,0.29,-0.001,,
RMM-07-008,66.14,67.82,0.01,-0.001,,
RMM-07-008,67.82,69.19,0.5,0.001,,
RMM-07-008,69.19,71.63,0.25,-0.001,,
RMM-07-008,71.63,73.46,0.11,-0.001,,
RMM-07-008,73.46,75.8,0.06,-0.001,,
RMM-07-008,75.8,78.03,0.21,0.001,,
RMM-07-008,78.03,81.08,0.038,0.000483,0.14,
RMM-07-008,81.08,84.13,0.0442,0.000316,0.19,
RMM-07-008,84.13,86.87,0.0556,0.001195,0.17,
RMM-07-008,86.87,89.61,0.056,0.000398,0.19,
RMM-07-008,89.61,92.35,0.039,0.001225,0.17,
RMM-07-008,92.35,95.4,0.0338,0.000905,0.18,
RMM-07-008,95.4,98.15,0.0633,0.000508,0.15,
