anumber,companyholeid,companysampleid,fromdepth,todepth,Ag_PPM,Al_PPM,As_PPM,Au_PPM,Ba_PPM,Be_PPM,Bi_PPM,Ca_PPM,Cd_PPM,Ce_PPM,Co_PPM,Cr_PPM,Cs_PPM,Cu_PPM,Fe_PPM,Ga_PPM,Ge_PPM,Hf_PPM,Hg_PPM,In_PPM,La_PPM,Li_PPM,Mg_PPM,Mn_PPM,Mo_PPM,Nb_PPM,Ni_PPM,P_PPM,Pb_PPM,Pd_PPM,Pt_PPM,Rb_PPM,Re_PPM,S_PPM,Sb_PPM,Sc_PPM,Se_PPM,Sn_PPM,Sr_PPM,Ta_PPM,Te_PPM,Th_PPM,Ti_PPM,Tl_PPM,U_PPM,V_PPM,W_PPM,Y_PPM,Zn_PPM,Zr_PPM
101533,WLL001,ASW67142,79.410004,80.739998,,,0.0,0.001,,,,,,,95.0,1670.0,,100.0,,,,,,,,,,,,,1080.0,,,0.0070000002,0.0060000001,,,,,,,,,,,,,,,,,,139.0,
101533,WLL001,ASW67143,80.739998,81.739998,,,67.0,0.0040000002,,,,,,,92.0,1490.0,,8.0,,,,,,,,,,,,,1065.0,,,0.0049999999,0.0060000001,,,,,,,,,,,,,,,,,,73.0,
101533,WLL001,ASW67144,81.739998,82.889999,,,11.0,0.0,,,,,,,84.0,1520.0,,87.0,,,,,,,,,,,,,831.0,,,0.0070000002,0.0080000004,,,,,,,,,,,,,,,,,,75.0,
101533,WLL001,ASW67145,82.889999,84.18,,,9.0,0.0049999999,,,,,,,74.0,1180.0,,141.0,,,,,,,,,,,,,626.0,,,0.0070000002,0.0089999996,,,,,,,,,,,,,,,,,,78.0,
101533,WLL001,ASW67146,84.18,85.18,,,15.0,0.0049999999,,,,,,,79.0,1610.0,,35.0,,,,,,,,,,,,,832.0,,,0.0099999998,0.0080000004,,,,,,,,,,,,,,,,,,71.0,
101533,WLL001,ASW67147,85.18,86.18,,,5.0,0.001,,,,,,,80.0,1370.0,,26.0,,,,,,,,,,,,,741.0,,,0.0070000002,0.015,,,,,,,,,,,,,,,,,,80.0,
101533,WLL001,ASW67148,86.18,87.510002,,,6.0,0.003,,,,,,,78.0,1350.0,,35.0,,,,,,,,,,,,,593.0,,,0.0060000001,0.0,,,,,,,,,,,,,,,,,,76.0,
101533,WLL001,ASW67149,87.510002,87.959999,,,20.0,0.0020000001,,,,,,,92.0,1370.0,,25.0,,,,,,,,,,,,,1295.0,,,0.0070000002,0.0099999998,,,,,,,,,,,,,,,,,,70.0,
101533,WLL001,ASW67150,87.959999,89.440002,,,6.0,0.0049999999,,,,,,,95.0,1450.0,,56.0,,,,,,,,,,,,,1180.0,,,0.0060000001,0.0099999998,,,,,,,,,,,,,,,,,,69.0,
101533,WLL001,ASW67151,89.440002,90.440002,,,0.0,0.001,,,,,,,87.0,1420.0,,61.0,,,,,,,,,,,,,1020.0,,,0.0060000001,0.0,,,,,,,,,,,,,,,,,,71.0,
101533,WLL001,ASW67152,90.440002,91.440002,,,8.0,0.0049999999,,,,,,,94.0,1450.0,,62.0,,,,,,,,,,,,,1385.0,,,0.0060000001,0.0089999996,,,,,,,,,,,,,,,,,,69.0,
101533,WLL001,ASW67153,91.440002,92.900002,,,11.0,0.001,,,,,,,92.0,1900.0,,51.0,,,,,,,,,,,,,926.0,,,0.0060000001,0.023,,,,,,,,,,,,,,,,,,82.0,
101533,WLL001,ASW67154,92.900002,93.900002,,,63.0,0.021,,,,,,,107.0,1390.0,,34.0,,,,,,,,,,,,,1815.0,,,0.0049999999,0.0070000002,,,,,,,,,,,,,,,,,,67.0,
101533,WLL001,ASW67155,93.900002,94.970001,,,23.0,0.0070000002,,,,,,,96.0,1220.0,,58.0,,,,,,,,,,,,,1670.0,,,0.0049999999,0.0089999996,,,,,,,,,,,,,,,,,,52.0,
101533,WLL001,ASW67156,94.970001,95.82,,,24.0,0.011,,,,,,,87.0,1450.0,,107.0,,,,,,,,,,,,,1400.0,,,0.0049999999,0.011,,,,,,,,,,,,,,,,,,51.0,
101533,WLL001,ASW67157,95.82,96.650002,,,25.0,0.016000001,,,,,,,109.0,1930.0,,73.0,,,,,,,,,,,,,1625.0,,,0.0070000002,0.015,,,,,,,,,,,,,,,,,,86.0,
101533,WLL001,ASW67158,96.650002,98.099998,,,27.0,0.0040000002,,,,,,,88.0,2130.0,,43.0,,,,,,,,,,,,,921.0,,,0.0080000004,0.0060000001,,,,,,,,,,,,,,,,,,91.0,
101533,WLL001,ASW67160,98.099998,99.0,,,0.0,0.0020000001,,,,,,,87.0,1940.0,,19.0,,,,,,,,,,,,,795.0,,,0.0089999996,0.017999999,,,,,,,,,,,,,,,,,,84.0,
101533,WLL001,ASW67161,99.0,100.0,,,0.0,0.0060000001,,,,,,,91.0,1830.0,,98.0,,,,,,,,,,,,,1040.0,,,0.0049999999,0.011,,,,,,,,,,,,,,,,,,85.0,
101533,WLL001,ASW67162,100.0,101.0,,,14.0,0.0020000001,,,,,,,97.0,2030.0,,49.0,,,,,,,,,,,,,1015.0,,,0.0049999999,0.0080000004,,,,,,,,,,,,,,,,,,78.0,
101533,WLL001,ASW67163,101.0,101.79,,,40.0,0.0060000001,,,,,,,177.0,3100.0,,79.0,,,,,,,,,,,,,2300.0,,,0.011,0.015,,,,,,,,,,,,,,,,,,146.0,
101533,WLL001,ASW67164,101.79,102.79,,,22.0,0.0,,,,,,,5.0,142.0,,8.0,,,,,,,,,,,,,50.0,,,0.0,0.0060000001,,,,,,,,,,,,,,,,,,57.0,
101533,WLL001,ASW67165,105.44,106.44,,,76.0,0.012,,,,,,,9.0,180.0,,49.0,,,,,,,,,,,,,123.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,83.0,
101533,WLL001,ASW67166,106.44,107.44,,,35.0,0.0070000002,,,,,,,99.0,1430.0,,35.0,,,,,,,,,,,,,1425.0,,,0.003,0.0,,,,,,,,,,,,,,,,,,103.0,
101533,WLL001,ASW67167,107.44,108.54,,,116.0,0.0080000004,,,,,,,81.0,1630.0,,23.0,,,,,,,,,,,,,1000.0,,,0.0060000001,0.0,,,,,,,,,,,,,,,,,,86.0,
101533,WLL001,ASW67168,108.54,109.54,,,20.0,0.0060000001,,,,,,,113.0,1760.0,,69.0,,,,,,,,,,,,,1865.0,,,0.0089999996,0.026000001,,,,,,,,,,,,,,,,,,88.0,
101533,WLL001,ASW67169,109.54,110.64,,,20.0,0.0049999999,,,,,,,99.0,1910.0,,30.0,,,,,,,,,,,,,1195.0,,,0.0049999999,0.0089999996,,,,,,,,,,,,,,,,,,73.0,
101533,WLL001,ASW67170,110.64,111.64,,,23.0,0.0049999999,,,,,,,96.0,1740.0,,30.0,,,,,,,,,,,,,1385.0,,,0.0020000001,0.0,,,,,,,,,,,,,,,,,,91.0,
101533,WLL001,ASW67171,111.64,112.5,,,40.0,0.0060000001,,,,,,,93.0,1950.0,,22.0,,,,,,,,,,,,,1245.0,,,0.0080000004,0.015,,,,,,,,,,,,,,,,,,77.0,
101533,WLL001,ASW67172,112.5,113.36,,,845.0,0.012,,,,,,,90.0,1770.0,,18.0,,,,,,,,,,,,,1445.0,,,0.0020000001,0.0060000001,,,,,,,,,,,,,,,,,,108.0,
101533,WLL001,ASW67173,113.36,114.65,,,8.0,0.0080000004,,,,,,,4.0,316.0,,2.0,,,,,,,,,,,,,122.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,33.0,
101533,WLL001,ASW67174,114.65,115.65,,,74.0,0.0080000004,,,,,,,96.0,1900.0,,47.0,,,,,,,,,,,,,1660.0,,,0.0080000004,0.0080000004,,,,,,,,,,,,,,,,,,110.0,
101533,WLL001,ASW67175,115.65,116.63,,,11.0,0.0049999999,,,,,,,104.0,1930.0,,48.0,,,,,,,,,,,,,2020.0,,,0.0060000001,0.0049999999,,,,,,,,,,,,,,,,,,78.0,
101533,WLL001,ASW67176,116.63,117.51,,,15.0,0.0070000002,,,,,,,95.0,1890.0,,48.0,,,,,,,,,,,,,1380.0,,,0.0060000001,0.0060000001,,,,,,,,,,,,,,,,,,74.0,
101533,WLL001,ASW67177,117.51,118.2,,,19.0,0.0060000001,,,,,,,91.0,1920.0,,45.0,,,,,,,,,,,,,1160.0,,,0.0040000002,0.0089999996,,,,,,,,,,,,,,,,,,67.0,
101533,WLL001,ASW67178,118.2,118.7,,,13.0,0.0060000001,,,,,,,85.0,1240.0,,34.0,,,,,,,,,,,,,1610.0,,,0.003,0.0,,,,,,,,,,,,,,,,,,55.0,
101533,WLL001,ASW67179,118.7,119.61,,,13.0,0.0070000002,,,,,,,92.0,1720.0,,55.0,,,,,,,,,,,,,1325.0,,,0.0070000002,0.0,,,,,,,,,,,,,,,,,,65.0,
101533,WLL001,ASW67181,119.61,120.34,,,17.0,0.0040000002,,,,,,,92.0,1920.0,,49.0,,,,,,,,,,,,,1055.0,,,0.0040000002,0.0070000002,,,,,,,,,,,,,,,,,,72.0,
101533,WLL001,ASW67182,120.34,121.13,,,15.0,0.0080000004,,,,,,,95.0,1600.0,,55.0,,,,,,,,,,,,,1405.0,,,0.0070000002,0.0099999998,,,,,,,,,,,,,,,,,,73.0,
101533,WLL001,ASW67183,121.13,122.09,,,11.0,0.0070000002,,,,,,,97.0,1810.0,,44.0,,,,,,,,,,,,,1335.0,,,0.0060000001,0.015,,,,,,,,,,,,,,,,,,70.0,
101533,WLL001,ASW67184,122.09,123.45,,,0.0,0.0040000002,,,,,,,97.0,1420.0,,53.0,,,,,,,,,,,,,1465.0,,,0.001,0.018999999,,,,,,,,,,,,,,,,,,69.0,
101533,WLL001,ASW67185,123.45,125.27,,,9.0,0.0049999999,,,,,,,96.0,1740.0,,22.0,,,,,,,,,,,,,1270.0,,,0.0070000002,0.0089999996,,,,,,,,,,,,,,,,,,66.0,
101533,WLL001,ASW67186,125.27,125.92,,,7.0,0.0060000001,,,,,,,92.0,1520.0,,30.0,,,,,,,,,,,,,1465.0,,,0.0060000001,0.0,,,,,,,,,,,,,,,,,,67.0,
101533,WLL001,ASW67187,125.92,126.66,,,0.0,0.0040000002,,,,,,,93.0,1300.0,,27.0,,,,,,,,,,,,,1615.0,,,0.0049999999,0.0,,,,,,,,,,,,,,,,,,66.0,
101533,WLL001,ASW67188,126.66,127.46,,,5.0,0.0040000002,,,,,,,93.0,1680.0,,33.0,,,,,,,,,,,,,1320.0,,,0.0060000001,0.0,,,,,,,,,,,,,,,,,,69.0,
101533,WLL001,ASW67189,127.46,128.0,,,9.0,0.0070000002,,,,,,,98.0,1780.0,,36.0,,,,,,,,,,,,,1360.0,,,0.0040000002,0.0,,,,,,,,,,,,,,,,,,77.0,
101533,WLL001,ASW67190,128.0,129.45,,,6.0,0.0060000001,,,,,,,95.0,1520.0,,52.0,,,,,,,,,,,,,1495.0,,,0.003,0.0060000001,,,,,,,,,,,,,,,,,,72.0,
101533,WLL001,ASW67191,129.45,129.8,,,8.0,0.0080000004,,,,,,,89.0,1920.0,,49.0,,,,,,,,,,,,,1025.0,,,0.0020000001,0.0049999999,,,,,,,,,,,,,,,,,,104.0,
101533,WLL001,ASW67192,129.8,130.52,,,6.0,0.0060000001,,,,,,,96.0,1620.0,,52.0,,,,,,,,,,,,,1370.0,,,0.0070000002,0.0080000004,,,,,,,,,,,,,,,,,,95.0,
101533,WLL001,ASW67193,130.52,131.67999,,,11.0,0.0089999996,,,,,,,74.0,1730.0,,70.0,,,,,,,,,,,,,956.0,,,0.003,0.0080000004,,,,,,,,,,,,,,,,,,111.0,
101533,WLL001,ASW67194,131.67999,133.02,,,0.0,0.0070000002,,,,,,,93.0,1350.0,,23.0,,,,,,,,,,,,,1570.0,,,0.001,0.0,,,,,,,,,,,,,,,,,,66.0,
101533,WLL001,ASW67195,133.02,133.75,,,19.0,0.0070000002,,,,,,,81.0,1510.0,,36.0,,,,,,,,,,,,,1090.0,,,0.0020000001,0.0049999999,,,,,,,,,,,,,,,,,,82.0,
101533,WLL001,ASW67196,133.75,134.25999,,,10.0,0.014,,,,,,,78.0,1100.0,,187.0,,,,,,,,,,,,,769.0,,,0.0020000001,0.0089999996,,,,,,,,,,,,,,,,,,107.0,
101533,WLL001,ASW67197,134.25999,135.74001,,,0.0,0.0040000002,,,,,,,61.0,832.0,,57.0,,,,,,,,,,,,,307.0,,,0.003,0.0,,,,,,,,,,,,,,,,,,102.0,
101533,WLL001,ASW67198,135.74001,137.0,,,9.0,0.0060000001,,,,,,,59.0,769.0,,68.0,,,,,,,,,,,,,293.0,,,0.0040000002,0.0,,,,,,,,,,,,,,,,,,90.0,
101533,WLL001,ASW67199,137.0,138.0,,,13.0,0.0060000001,,,,,,,63.0,865.0,,88.0,,,,,,,,,,,,,379.0,,,0.001,0.0,,,,,,,,,,,,,,,,,,93.0,
101533,WLL001,ASW67201,138.0,139.0,,,34.0,0.001,,,,,,,50.0,598.0,,37.0,,,,,,,,,,,,,217.0,,,0.001,0.0,,,,,,,,,,,,,,,,,,107.0,
101533,WLL001,ASW67202,139.0,140.0,,,31.0,0.0040000002,,,,,,,41.0,258.0,,59.0,,,,,,,,,,,,,145.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,97.0,
101533,WLL001,ASW67203,140.0,140.78,,,42.0,0.016000001,,,,,,,71.0,1260.0,,266.0,,,,,,,,,,,,,668.0,,,0.0049999999,0.0,,,,,,,,,,,,,,,,,,111.0,
101533,WLL001,ASW67204,140.78,142.23,,,16.0,0.003,,,,,,,95.0,1530.0,,47.0,,,,,,,,,,,,,1220.0,,,0.003,0.0060000001,,,,,,,,,,,,,,,,,,90.0,
101533,WLL001,ASW67205,142.23,143.37,,,10.0,0.017000001,,,,,,,86.0,1660.0,,39.0,,,,,,,,,,,,,935.0,,,0.0049999999,0.0070000002,,,,,,,,,,,,,,,,,,69.0,
101533,WLL001,ASW67206,143.37,145.31,,,14.0,0.0089999996,,,,,,,96.0,1180.0,,36.0,,,,,,,,,,,,,1820.0,,,0.0020000001,0.0,,,,,,,,,,,,,,,,,,63.0,
101533,WLL001,ASW67207,145.31,146.0,,,9.0,0.0089999996,,,,,,,86.0,1670.0,,67.0,,,,,,,,,,,,,1080.0,,,0.0040000002,0.0049999999,,,,,,,,,,,,,,,,,,68.0,
101533,WLL001,ASW67208,146.0,147.0,,,9.0,0.0080000004,,,,,,,83.0,1690.0,,45.0,,,,,,,,,,,,,873.0,,,0.001,0.0,,,,,,,,,,,,,,,,,,76.0,
101533,WLL001,ASW67209,147.0,148.0,,,8.0,0.0070000002,,,,,,,84.0,1640.0,,47.0,,,,,,,,,,,,,901.0,,,0.0060000001,0.011,,,,,,,,,,,,,,,,,,72.0,
101533,WLL001,ASW67210,148.0,149.0,,,6.0,0.0049999999,,,,,,,79.0,1550.0,,35.0,,,,,,,,,,,,,927.0,,,0.0060000001,0.0099999998,,,,,,,,,,,,,,,,,,66.0,
101533,WLL001,ASW67211,149.0,150.03,,,28.0,0.0040000002,,,,,,,94.0,1640.0,,39.0,,,,,,,,,,,,,1200.0,,,0.0020000001,0.0,,,,,,,,,,,,,,,,,,90.0,
101533,WLL001,ASW67212,150.03,151.39999,,,0.0,0.0080000004,,,,,,,2.0,38.0,,3.0,,,,,,,,,,,,,15.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,39.0,
101533,WLL001,ASW67213,151.39999,152.39999,,,23.0,0.088,,,,,,,9.0,167.0,,42.0,,,,,,,,,,,,,125.0,,,0.001,0.0,,,,,,,,,,,,,,,,,,68.0,
101533,WLL001,ASW67214,152.39999,153.39999,,,23.0,0.050999999,,,,,,,5.0,32.0,,20.0,,,,,,,,,,,,,54.0,,,0.001,0.0,,,,,,,,,,,,,,,,,,71.0,
101533,WLL001,ASW67215,153.39999,154.38,,,22.0,0.052000001,,,,,,,3.0,18.0,,34.0,,,,,,,,,,,,,86.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,66.0,
101533,WLL001,ASW67216,154.38,155.34,,,129.0,0.050000001,,,,,,,39.0,8.0,,11.0,,,,,,,,,,,,,64.0,,,0.001,0.0,,,,,,,,,,,,,,,,,,21.0,
101533,WLL001,ASW67217,155.34,156.34,,,111.0,0.048,,,,,,,36.0,9.0,,12.0,,,,,,,,,,,,,63.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,21.0,
101533,WLL001,ASW67218,156.34,157.24001,,,65.0,0.118,,,,,,,30.0,9.0,,37.0,,,,,,,,,,,,,90.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,47.0,
101533,WLL001,ASW67219,157.24001,157.69,,,38.0,0.0049999999,,,,,,,0.0,5.0,,2.0,,,,,,,,,,,,,5.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,30.0,
101533,WLL001,ASW67220,157.69,158.17,,,46.0,0.977,,,,,,,4.0,18.0,,42.0,,,,,,,,,,,,,134.0,,,0.001,0.0,,,,,,,,,,,,,,,,,,114.0,
101533,WLL001,ASW67221,158.17,158.96001,,,22.0,0.0060000001,,,,,,,1.0,4.0,,4.0,,,,,,,,,,,,,11.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,30.0,
101533,WLL001,ASW67222,158.96001,159.84,,,34.0,0.023,,,,,,,8.0,6.0,,8.0,,,,,,,,,,,,,22.0,,,0.0,0.0080000004,,,,,,,,,,,,,,,,,,51.0,
101533,WLL001,ASW67224,159.84,161.17999,,,63.0,0.064000003,,,,,,,29.0,11.0,,27.0,,,,,,,,,,,,,93.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,67.0,
101533,WLL001,ASW67225,161.17999,162.14,,,84.0,0.046,,,,,,,37.0,9.0,,32.0,,,,,,,,,,,,,109.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,53.0,
101533,WLL001,ASW67226,162.14,163.14999,,,50.0,0.07,,,,,,,33.0,8.0,,44.0,,,,,,,,,,,,,150.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,76.0,
101533,WLL001,ASW67227,163.14999,164.06,,,79.0,0.104,,,,,,,20.0,27.0,,14.0,,,,,,,,,,,,,74.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,52.0,
101533,WLL001,ASW67228,164.06,164.78999,,,15.0,0.0060000001,,,,,,,2.0,3.0,,2.0,,,,,,,,,,,,,10.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,25.0,
101533,WLL001,ASW67229,164.78999,165.88,,,26.0,0.078000002,,,,,,,16.0,23.0,,45.0,,,,,,,,,,,,,139.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,94.0,
101533,WLL001,ASW67230,165.88,167.16,,,6.0,0.0049999999,,,,,,,7.0,12.0,,7.0,,,,,,,,,,,,,31.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,14.0,
101533,WLL001,ASW67231,167.16,168.39999,,,10.0,0.0040000002,,,,,,,4.0,9.0,,6.0,,,,,,,,,,,,,30.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,12.0,
101533,WLL001,ASW67232,168.39999,168.8,,,7.0,0.0049999999,,,,,,,2.0,8.0,,5.0,,,,,,,,,,,,,8.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,13.0,
101533,WLL001,ASW67233,168.8,169.95,,,0.0,0.0080000004,,,,,,,6.0,8.0,,2.0,,,,,,,,,,,,,14.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,14.0,
101533,WLL001,ASW67234,208.46001,210.0,,,7.0,0.0060000001,,,,,,,0.0,4.0,,4.0,,,,,,,,,,,,,7.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,12.0,
101533,WLL001,ASW67235,210.0,211.09,,,7.0,0.0070000002,,,,,,,3.0,6.0,,14.0,,,,,,,,,,,,,11.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,14.0,
101533,WLL002,ASW67582,92.040001,92.790001,,,416.0,0.017999999,,,,,,,51.0,419.0,,132.0,,,,,,,,,,,,,235.0,,,,,,,,,,,,,,,,,,,,,,99.0,
101533,WLL002,ASW67583,92.790001,93.800003,,,247.0,0.015,,,,,,,48.0,200.0,,142.0,,,,,,,,,,,,,102.0,,,,,,,,,,,,,,,,,,,,,,143.0,
101533,WLL002,ASW67584,93.800003,94.800003,,,28.0,0.0049999999,,,,,,,39.0,117.0,,79.0,,,,,,,,,,,,,82.0,,,,,,,,,,,,,,,,,,,,,,104.0,
101533,WLL002,ASW67585,94.800003,95.790001,,,32.0,0.0070000002,,,,,,,43.0,85.0,,88.0,,,,,,,,,,,,,83.0,,,,,,,,,,,,,,,,,,,,,,80.0,
101533,WLL002,ASW67586,95.790001,96.800003,,,131.0,0.021,,,,,,,46.0,216.0,,99.0,,,,,,,,,,,,,149.0,,,,,,,,,,,,,,,,,,,,,,87.0,
101533,WLL002,ASW67587,96.800003,97.800003,,,149.0,0.0099999998,,,,,,,46.0,321.0,,100.0,,,,,,,,,,,,,149.0,,,,,,,,,,,,,,,,,,,,,,86.0,
101533,WLL002,ASW67588,97.800003,98.800003,,,76.0,0.017000001,,,,,,,41.0,94.0,,65.0,,,,,,,,,,,,,73.0,,,,,,,,,,,,,,,,,,,,,,83.0,
101533,WLL002,ASW67589,98.800003,99.919998,,,129.0,0.18799999,,,,,,,31.0,116.0,,114.0,,,,,,,,,,,,,103.0,,,,,,,,,,,,,,,,,,,,,,62.0,
101533,WLL002,ASW67590,99.919998,101.0,,,195.0,0.075000003,,,,,,,43.0,175.0,,65.0,,,,,,,,,,,,,123.0,,,,,,,,,,,,,,,,,,,,,,80.0,
101533,WLL002,ASW67591,101.0,102.0,,,138.0,0.0080000004,,,,,,,41.0,176.0,,45.0,,,,,,,,,,,,,104.0,,,,,,,,,,,,,,,,,,,,,,78.0,
101533,WLL002,ASW67592,102.0,102.51,,,481.0,0.090999998,,,,,,,52.0,424.0,,57.0,,,,,,,,,,,,,171.0,,,,,,,,,,,,,,,,,,,,,,82.0,
101533,WLL002,ASW67593,102.51,103.48,,,4840.0,0.86400002,,,,,,,37.0,96.0,,99.0,,,,,,,,,,,,,76.0,,,,,,,,,,,,,,,,,,,,,,70.0,
101533,WLL002,ASW67594,103.48,104.0,,,841.0,0.096000001,,,,,,,35.0,47.0,,64.0,,,,,,,,,,,,,54.0,,,,,,,,,,,,,,,,,,,,,,79.0,
101533,WLL002,ASW67595,104.0,105.0,,,4830.0,0.56900001,,,,,,,38.0,68.0,,83.0,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,,,,,,77.0,
101533,WLL002,ASW67596,105.0,106.0,,,3740.0,0.36399999,,,,,,,41.0,89.0,,84.0,,,,,,,,,,,,,83.0,,,,,,,,,,,,,,,,,,,,,,75.0,
101533,WLL002,ASW67597,106.0,107.0,,,321.0,0.044,,,,,,,44.0,87.0,,86.0,,,,,,,,,,,,,84.0,,,,,,,,,,,,,,,,,,,,,,74.0,
101533,WLL002,ASW67598,107.0,108.0,,,57.0,0.014,,,,,,,42.0,88.0,,98.0,,,,,,,,,,,,,83.0,,,,,,,,,,,,,,,,,,,,,,73.0,
101533,WLL002,ASW67600,123.0,124.0,,,28.0,0.0,,,,,,,40.0,84.0,,85.0,,,,,,,,,,,,,82.0,,,,,,,,,,,,,,,,,,,,,,69.0,
101533,WLL002,ASW67601,124.0,125.0,,,15.0,0.001,,,,,,,40.0,85.0,,66.0,,,,,,,,,,,,,77.0,,,,,,,,,,,,,,,,,,,,,,65.0,
101533,WLL002,ASW67602,125.0,126.0,,,23.0,0.001,,,,,,,42.0,89.0,,67.0,,,,,,,,,,,,,82.0,,,,,,,,,,,,,,,,,,,,,,74.0,
101533,WLL002,ASW67603,126.0,126.99,,,16.0,0.0070000002,,,,,,,40.0,86.0,,69.0,,,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,,,,,,,71.0,
101533,WLL002,ASW67604,126.99,128.0,,,63.0,0.0089999996,,,,,,,36.0,97.0,,71.0,,,,,,,,,,,,,77.0,,,,,,,,,,,,,,,,,,,,,,75.0,
101533,WLL002,ASW67605,128.0,128.8,,,12.0,0.003,,,,,,,29.0,125.0,,63.0,,,,,,,,,,,,,91.0,,,,,,,,,,,,,,,,,,,,,,88.0,
101533,WLL002,ASW67606,128.8,129.59,,,31.0,0.017999999,,,,,,,40.0,122.0,,102.0,,,,,,,,,,,,,95.0,,,,,,,,,,,,,,,,,,,,,,104.0,
101533,WLL002,ASW67607,129.59,130.0,,,1370.0,0.079999998,,,,,,,79.0,1255.0,,50.0,,,,,,,,,,,,,1015.0,,,,,,,,,,,,,,,,,,,,,,81.0,
101533,WLL002,ASW67608,130.0,131.0,,,1470.0,0.106,,,,,,,80.0,1365.0,,48.0,,,,,,,,,,,,,995.0,,,,,,,,,,,,,,,,,,,,,,91.0,
101533,WLL002,ASW67609,131.0,132.0,,,932.0,0.059,,,,,,,69.0,1090.0,,57.0,,,,,,,,,,,,,780.0,,,,,,,,,,,,,,,,,,,,,,97.0,
101533,WLL002,ASW67610,132.0,133.17999,,,1040.0,0.104,,,,,,,77.0,1250.0,,57.0,,,,,,,,,,,,,1005.0,,,,,,,,,,,,,,,,,,,,,,79.0,
101533,WLL002,ASW67611,133.17999,133.42999,,,18.0,0.0049999999,,,,,,,2.0,26.0,,2.0,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,17.0,
101533,WLL002,ASW67612,133.42999,134.0,,,1220.0,0.07,,,,,,,90.0,1445.0,,39.0,,,,,,,,,,,,,1310.0,,,,,,,,,,,,,,,,,,,,,,105.0,
101533,WLL002,ASW67613,134.0,135.0,,,1170.0,0.078000002,,,,,,,95.0,1465.0,,36.0,,,,,,,,,,,,,1395.0,,,,,,,,,,,,,,,,,,,,,,100.0,
101533,WLL002,ASW67614,135.0,136.0,,,1150.0,0.044,,,,,,,92.0,1505.0,,20.0,,,,,,,,,,,,,1320.0,,,,,,,,,,,,,,,,,,,,,,93.0,
101533,WLL002,ASW67615,136.0,137.0,,,989.0,0.027000001,,,,,,,97.0,1565.0,,18.0,,,,,,,,,,,,,1330.0,,,,,,,,,,,,,,,,,,,,,,120.0,
101533,WLL002,ASW67616,137.0,138.0,,,1140.0,0.071999997,,,,,,,94.0,1400.0,,14.0,,,,,,,,,,,,,1410.0,,,0.0060000001,0.0089999996,,,,,,,,,,,,,,,,,,104.0,
101533,WLL002,ASW67617,138.0,138.86,,,1390.0,0.059,,,,,,,97.0,1450.0,,17.0,,,,,,,,,,,,,1430.0,,,0.0049999999,0.0080000004,,,,,,,,,,,,,,,,,,149.0,
101533,WLL002,ASW67618,138.86,139.85001,,,660.0,0.141,,,,,,,78.0,1420.0,,41.0,,,,,,,,,,,,,1060.0,,,0.0089999996,0.012,,,,,,,,,,,,,,,,,,202.0,
101533,WLL002,ASW67619,139.85001,140.32001,,,143.0,0.234,,,,,,,35.0,510.0,,54.0,,,,,,,,,,,,,193.0,,,0.003,0.0089999996,,,,,,,,,,,,,,,,,,184.0,
101533,WLL002,ASW67620,140.32001,141.0,,,68.0,0.461,,,,,,,64.0,18.0,,170.0,,,,,,,,,,,,,145.0,,,0.0,0.0049999999,,,,,,,,,,,,,,,,,,237.0,
101533,WLL002,ASW67621,141.0,142.0,,,46.0,0.169,,,,,,,12.0,18.0,,175.0,,,,,,,,,,,,,150.0,,,0.0,0.0060000001,,,,,,,,,,,,,,,,,,189.0,
101533,WLL002,ASW67622,142.0,143.0,,,82.0,0.117,,,,,,,9.0,23.0,,184.0,,,,,,,,,,,,,169.0,,,0.0070000002,0.0,,,,,,,,,,,,,,,,,,178.0,
101533,WLL002,ASW67623,143.0,144.38,,,96.0,0.324,,,,,,,87.0,18.0,,186.0,,,,,,,,,,,,,160.0,,,0.003,0.0,,,,,,,,,,,,,,,,,,186.0,
